;Periods;Total Consumption;AC;Dish washer;Washing Machine;Dryer;Water heater;TV;Microwave;Kettle;Lighting;Refrigerator
17760;1;1,40378134060325;0;0;0;0;0;0;0;0;0;0
17761;2;0,832301767253284;0;0;0;0;0;0;0;0;0;0,14
17762;3;0,340720996812441;0;0;0;0;0;0;0;0;0;0
17763;4;0,228591829339985;0;0;0;0;0;0;0;0;0;0
17764;5;0,299417378359423;0;0;0;0;0;0;0;0;0;0,14
17765;6;0,238748456828432;0;0;0;0;0;0;0;0;0;0,14
17766;7;0,201101224271254;0;0;0;0;0;0;0;0;0;0
17767;8;0,28208340077914;0;0;0;0;0;0;0;0;0;0
17768;9;0,265020266598548;0;0;0;0;0;0;0;0;0;0
17769;10;1,68126040358762;0;0;0;0;0;0;0;0;0;0,14
17770;11;0,65368054515646;0;0;0;0;0;0;0;0;0;0
17771;12;0,521779809506493;0;0;0;0;0;0;0;0;0;0
17772;13;0,696067537208246;0;0;0;0;0;0;0;0;0;0,14
17773;14;0,393264616352675;0;0;0;0;0;0;0;0;0;0
17774;15;1,52958809976014;0;0;0;0;0;0;0;0;0;0
17775;16;1,16909553477019;0;0;0;0;0;0;0;0;0;0,14
17776;17;0,231571106736596;0;0;0;0;0;0;0;0;0;0,14
17777;18;0,373222204775472;0;0;0;0;0;0;0;0;0;0
17778;19;0,459350405877504;0;0;0;0;0;0;0;0;0;0
17779;20;0,492122457240227;0;0;0;0;0;0;0;0;0;0
17780;21;1,52850472616138;0;0;0;0;0,609;0;0;0;0;0,14
17781;22;1,93233223510204;0;0;0;0;0,467;0;0;0;0;0
17782;23;2,06883730854677;0;0;0;0;0,355;0;0;0;0;0
17783;24;1,78892065496516;0;0;0;0;0,951;0;0;0;0;0
17784;25;1,55071388493612;0;0;0;0;0,964;0;0;0;0;0
17785;26;1,55220352363442;0;0;0;0;0,639;0;0;0;0;0
17786;27;1,4054064010014;0;0;0;0;0,351;0;0;0;0;0
17787;28;1,48056544441591;0;0;0;0;0,153;0;0;0;0;0
17788;29;1,38820784512096;0;0;0;0;0,159;0;0;0;0;0
17789;30;1,57238135691147;0;0;0;0;0,417;0;0;0;0;0
17790;31;1,64280064083137;0;0;0;0;0;0;1,512;0;0;0
17791;32;1,64510280972875;0;0;0;0;0;0;0;0;0;0
17792;33;1,58186087590069;0;0;0;1,39825531914893;0;0;0;0;0;0
17793;34;1,45212688744825;0;0;0;0,144;0,346;0;0;0;0;0
17794;35;0,318240994638011;0;0;0;0;0,207;0;0;0;0;0
17795;36;0,452714742585052;0;0;0;0;0,373;0;0;0;0;0
17796;37;0,33638750241737;0;0;0;0;0,079;0;0;0;0;0
17797;38;0,433214017807234;0;0;0;0;0;0;0;0;0;0,14
17798;39;0,398816906046359;0;0;0;0;0;0;0;0;0;0
17799;40;0,388931121957604;0;0;0;0;0;0;0;0;0;0
17800;41;0,348710877103353;0;0;0;0;0;0;0;0;0;0,14
17801;42;0,406671364637425;0;0;0;0;0;0;0;0;0;0,14
17802;43;0,288312798972054;0;0;0;0;0;0;0;0;0;0
17803;44;0,352638106398886;0;0;0;0;0;0;0;0;0;0
17804;45;0,30889689734864;0;0;0;0;0;0;0;0;0;0
17805;46;0,269760026093157;0;0;0;0;0;0;0;0;0;0,14
17806;47;1,04437214921206;0;0,2695875;0;0;0;0;0;0;0;0
17807;48;2,02970043729128;0;1,36086875;0,0234057142857142;0;0;0;0;0;0;0
17808;49;1,36071724005223;0;1,1394875;0;0;0;0;0;0;0;0,14
17809;50;1,36518615614715;0;0,0687374999999999;0,989525714285714;0;0;0,0308538461538461;0;0;0;0
17810;51;1,38103049502912;0;0,06236875;0,76236;0;0;0,0305172413793103;0;0;0;0
17811;52;1,3750719402359;0;0;0,0827771428571428;0;0;0;0;0;0;0,14
17812;53;1,39078085741803;0;0;0;0;0;0;1,221;0;0;0,14
17813;54;1,360040131553;0;0;0;0;0;0;0;0;0;0
17814;55;0,623481506090811;0;0;0;0;0;0;0;0;0;0
17815;56;0,302261234056188;0;0;0;0;0;0;0;0;0;0
17816;57;0,238342191728894;0;0;0;0;0;0,06029375;0;0;0;0,14
17817;58;0,344241961008436;0;0;0;0;0;0,09285625;0;0;0;0
17818;59;0,255676169309177;0;0;0;0;0;0,06909375;0;0;0;0
17819;60;0,265697375097778;0;0;0;0;0;0,0900374999999999;0;0;0;0
17820;61;0,244029903122424;0;0;0;0;0;0,07796875;0;0;0;0
17821;62;0,16738122100961;0;0;0;0;0;0,084625;0;0;0;0
17822;63;0,277072797884839;0;0;0;0;0;0,08790625;0;0;0;0
17823;64;0,184173511790509;0;0;0;0;0;0,08775;0;0;0;0
17824;65;0,194600982678648;0;0;0;0;0;0,0940125;0;0;0;0
17825;66;0,261634724102399;0;0;0;0;0;0,093875;0;0;0;0
17826;67;0,164131100213306;0;0;0;0;0;0,09398125;0;0;0;0
17827;68;0,241456890825351;0;0;0;0;0;0,09388125;0;0;0;0
17828;69;0,284114726276829;0;0;0;0;0;0,0939749999999999;0;0;0;0
17829;70;0,269624604393311;0;0;0;0;0;0,0940125;0;0;0;0,14
17830;71;0,317834729538474;0;0;0;0;0;0,09404375;0;0;0;0
17831;72;0,254321952310717;0;0;0;0;0;0,0595187499999999;0;0;0;0
17832;73;0,268134965695005;0;0;0;0;0;0,00564374999999999;0;0;0;0,14
17833;74;0,232519058635517;0;0;0;0;0;0;0;0;0;0,14
17834;75;0,178485800396978;0;0;0;0;0;0;0;0;0;0
17835;76;0,234685805833053;0;0;0;0;0;0;0;0;0;0
17836;77;0,265426531698086;0;0;0;0;0;0;0;0;0;0
17837;78;0,245790385220422;0;0;0;0;0;0;0;0;0;0,14
17838;79;0,243352794623194;0;0;0;0;0;0;0;0;0;0
17839;80;1,22624349210519;0;0;0;0;0;0;0;0;0;0
17840;81;2,91671257128234;0;0,2695875;0;0;0;0;1,512;0;0;0,14
17841;82;1,78905607666501;0;1,36086875;0;0;0;0;0;0;0;0
17842;83;1,52200448456877;0;1,1394875;0;0;0,346;0;0;0;0;0
17843;84;1,11384348123304;0;0,0687374999999999;0,0234057142857142;0;0,207;0;0;0;0;0,14
17844;85;0,593824153824545;0;0,06236875;0;0;0,373;0;0;0;0;0,14
17845;86;1,57915244190377;0;0;0,989525714285714;0;0,079;0;0;0;0;0
17846;87;0,914909004159322;0;0;0,76236;0;0;0;0;0;0;0
17847;88;0,459079562477812;0;0;0,0827771428571428;0;0;0;0;0;0;0
17848;89;0,351960997899656;0;0;0;0;0;0;0;0;0;0,14
17849;90;0,297115209462041;0;0;0;0;0;0;0;0;0;0
17850;91;0,681306571925037;0;0;0;0;0;0;0;0;0;0
17851;92;1,90213319603639;0;0;0;0;0;0;0;1,89111382113821;0;0
17852;93;0,361034251789336;0;0;0;0;0;0;0;0;0;0
17853;94;1,35990470985315;0;0;0;0;0;0;0;0;0;0
17854;95;1,36423820424822;0;0;0;0;0;0;0;0;0;0
17855;96;0,630794277882493;0;0;0;0;0;0;0;0;0;0
17856;1;0,32298075413262;0;0;0;0;0;0;0;0;0;0
17857;2;0,313365813443557;0;0;0;0;0;0;0;0;0;0
17858;3;0,307678102050026;0;0;0;0;0;0;0;0;0;0
17859;4;0,205163875266633;0;0;0;0;0;0;0;0;0;0
17860;5;0,224935443444143;0;0;0;0;0;0;0;0;0;0,14
17861;6;0,269489182693465;0;0;0;0;0;0;0;0;0;0
17862;7;0,200965802571408;0;0;0;0;0;0;0;0;0;0
17863;8;0,215591346154772;0;0;0;0;0;0;0;0;0;0,14
17864;9;0,200694959171716;0;0;0;0;0;0;0;0;0;0,14
17865;10;0,955670935812956;0;0;0;0;0;0;0;0;0;0
17866;11;2,98266293910732;0;0;0;0;0,377;0;0;0;0;0
17867;12;2,87513810942963;0;0;0;0;0,387;0;0;0;0;0
17868;13;2,23432262575853;0;0;0;0;0,456;0;0;0;0;0,14
17869;14;1,64659244842706;0;0;0;0;0,059;0;0;0;0;0
17870;15;2,05109706586695;0;0;0;0;0;0;0;0;0;0
17871;16;0,912200570162402;0;0;0;0;0;0;0;0;0;0,14
17872;17;0,390420760655909;0;0;0;0;0;0;0;0;0;0
17873;18;1,70360498406221;0;0;0;0;0;0;0;0;0;0
17874;19;0,315667982340938;0;0;0;0;0;0;0;0;0;0,14
17875;20;0,371461722677475;0;0;0;0;0;0;0;0;0;0,14
17876;21;0,301719547256804;0;0;0;0;0;0;0;0;0;0
17877;22;0,280593762080834;0;0;0;0;0;0;0;0;0;0
17878;23;1,69778185096883;0;0;0;0;0;0;0;0;0;0
17879;24;0,522321496305877;0;0;0;0;0;0;0;0;0;0,14
17880;25;0,218706045251229;0;0;0;0;0;0;0;0;0;0
17881;26;0,202184597870022;0;0;0;0;0;0;0;0;0;0
17882;27;0,234550384133207;0;0;0;0;0;0;0;0;0;0
17883;28;0,300094486858652;0;0;0;0;0;0;0;0;0;0
17884;29;0,296708944362504;0;0;0;0;0;0;0;0;0;0
17885;30;0,28912532917113;0;0;0;0;0;0;0;0;0;0
17886;31;1,13144830221302;0;0;0;0;0;0;0;0;0;0
17887;32;1,36694663824514;0;0;0;0;0;0;0;0;0;0
17888;33;1,34731049176748;0;0;0;0;0;0;0;0;0;0
17889;34;2,55594916289269;0;0;0;0;0;0;1,622;0;0;0
17890;35;1,15135529209037;0;0;0;0;0;0;0;0;0;0
17891;36;1,7893269200647;0;0;0;1,399;0;0;0;0;0;0
17892;37;1,84606861230016;0;0,0269875;1,24734782608695;0,151;0,377;0;0;0;0;0
17893;38;1,84349560000309;0;1,28138125;0,0786434782608695;0;0,387;0;0;0;0;0
17894;39;1,82413029692511;0;0,03261875;0,164817391304347;0;0,456;0;0;0;0;0
17895;40;1,54340111314443;0;0,03199375;1,27401739130434;0;0,059;0;0;0;0;0
17896;41;0,579604875340719;0;0,03325;0,0918782608695652;0;0;0;0;0;0;0,14
17897;42;0,301719547256804;0;0,0295125;0,118373913043478;0;0;0;0;0;0;0
17898;43;0,277208219584685;0;0;0;0;0;0;0;0;0;0
17899;44;0,28072918378068;0;0;0;0;0;0;0;0;0;0,14
17900;45;0,282895930978215;0;0;0;0;0;0;0;0;0;0,14
17901;46;0,239019300228124;0;0;0;0;0;0;0;0;0;0
17902;47;0,205840983765863;0;0;0;0;0;0;0;0;0;0
17903;48;0,186746524087582;0;0;0;0;0;0;0;0;0;0
17904;49;0,214914237655542;0;0;0;0;0;0;0;0;0;0,14
17905;50;0,21464339425585;0;0;0;0;0;0;0;0;0;0
17906;51;0,191486283582191;0;0;0;0;0;0,0314;0;0;0;0
17907;52;0,213289177257391;0;0;0;0;0;0,0308307692307692;0;0;0;0,14
17908;53;0,194465560978802;0;0;0;0;0;0,0306153846153846;0;0;0;0
17909;54;0,206518092265092;0;0;0;0;0;0,0307615384615384;0;0;0;0
17910;55;0,28140629227991;0;0;0;0;0;0,0304772727272727;0;0;0;0,14
17911;56;0,260009663704248;0;0;0;0;0;0;0;0;0;0,14
17912;57;0,291833763168049;0;0;0;0;0;0;0;0;0,0503333333333333;0
17913;58;0,277343641284531;0;0;0;0;0;0;0;0;0,0686666666666666;0
17914;59;0,237529661529818;0;0;0;0;0;0;0;0;0,0686666666666666;0
17915;60;0,215862189554464;0;0;0;0;0;0;0;0;0,069;0,14
17916;61;0,183631824991125;0;0;0;0;0;0;0;0;0,0676666666666666;0
17917;62;0,223310383045992;0;0;0;0;0;0;0;0;0,069;0
17918;63;0,213424598957237;0;0;0;0;0;0;0;0;0,0686666666666666;0
17919;64;0,172933510703294;0;0;0;0;0;0;0;0;0,0683333333333333;0
17920;65;0,23576917943182;0;0;0;0;0;0;0;0;0,107;0
17921;66;2,05136790926664;0;0;0;0;0;0;1,622;0;0,121333333333333;0,14
17922;67;1,50196207299157;0;0;0;0;0,377;0;0;0;0,121666666666666;0
17923;68;1,36112350515177;0;0;0;0;0,387;0;0;0;0,136333333333333;0
17924;69;1,37209266283929;0;0;0;0;0,456;0;0;0;0,342;0,14
17925;70;1,36979049394191;0;0;0;0;0,059;0;0;0;0,342666666666666;0,14
17926;71;0,952962501816037;0;0;0;0;0;0;0;0;0,342;0
17927;72;1,23409795069626;0;0,0269875;0;0;0;0;0;0;0;0
17928;73;1,30722566861307;0;1,28138125;0;0;0;0;0;0;0;0
17929;74;1,25820301326884;0;0,03261875;0;0;0;0;0;0;0;0,14
17930;75;1,251025663177;0;0,03199375;0;0;0;0;0;0;0;0
17931;76;1,31805940460075;0;0,03325;1,24734782608695;0;0;0;0;0;0;0
17932;77;1,45469989974533;0;0,0295125;0,0786434782608695;0;0;0;0;0;0;0,14
17933;78;1,30492349971569;0;0;0,164817391304347;0;0;0;0;0;0;0
17934;79;1,27973506354434;0;0;1,27401739130434;0;0;0;0;0;0;0
17935;80;1,31034036770953;0;0;0,0918782608695652;0;0;0,09953;0;0;0;0,14
17936;81;1,34229988887318;0;0;0,118373913043478;0;0;0,14899;0;0;0;0,14
17937;82;1,38807242342111;0;0;0;0;0;0,14945;0;0;0;0
17938;83;1,35624832395731;0;0;0;0;0;0,148129999999999;0;0;0;0
17939;84;1,3567900107567;0;0;0;0;0;0,14803;0;0;0;0
17940;85;1,3768324223339;0;0;0;0;0;0,12486;0;0;0;0,14
17941;86;1,39132254421742;0;0;0;0;0;0;0;0;0;0
17942;87;0,244300746522116;0;0;0;0;0;0;0;0;0;0
17943;88;0,33638750241737;0;0;0;0;0;0;0;0;0;0
17944;89;0,324199549431234;0;0;0;0;0;0;0;0;0;0
17945;90;0,471673780563487;0;0;0;0;0;0;0;0;0;0
17946;91;0,306594728451259;0;0;0;0;0;0;0;0;0;0
17947;92;0,244707011621654;0;0;0;0;0;0;0;0;0;0
17948;93;0,208007730963398;0;0;0;0;0;0;0;0;0;0
17949;94;0,246602915419497;0;0;0;0;0;0;0;0;0;0
17950;95;0,290479546169589;0;0;0;0;0;0;0;0;0;0
17951;96;0,313094970043865;0;0;0;0;0;0;0;0;0;0
17952;1;0,321626537134161;0;0;0;0;0;0;0;0;0;0
17953;2;0,275718580886379;0;0;0;0;0;0;0;0;0;0
17954;3;0,290208702769897;0;0;0;0;0;0;0;0;0;0
17955;4;0,219383153750459;0;0;0;0;0;0;0;0;0;0
17956;5;0,235362914332283;0;0;0;0;0;0;0;0;0;0
17957;6;1,26023433876652;0;0;0;0;0;0;0;0;0;0
17958;7;1,60935148096942;0;0;0;0;0;0;0;0;0;0,14
17959;8;1,31183000640784;0;0;0;0;0;0;0;0;0;0
17960;9;0,237394239829972;0;0;0;0;0;0;0;0;0;0
17961;10;0,225747973643219;0;0;0;0;0;0;0;0;0;0,14
17962;11;0,231841950136288;0;0;0;0;0;0;0;0;0;0,14
17963;12;0,25323857871195;0;0;0;0;0;0;0;0;0;0
17964;13;0,336522924117216;0;0;0;0;0;0;0;0;0;0
17965;14;0,40382750894066;0;0;0;0;0;0;0;0;0;0
17966;15;0,491580770440843;0;0;0;0;0;0;0;0;0;0,14
17967;16;0,296573522662658;0;0;0;0;0;0;0;0;0;0
17968;17;0,287364847073132;0;0;0;0;0;0;0;0;0;0
17969;18;0,490497396842076;0;0;0;0;0;0;0;0;0;0,14
17970;19;0,481017877852858;0;0;0;0;0;0;0;0;0;0
17971;20;0,537217883288932;0;0;0;0;0;0;0;0;0;0
17972;21;0,597480539720386;0;0;0;0;0;0;0;0;0;0,14
17973;22;0,489143179843616;0;0;0;0;0;0;0;0;0;0,14
17974;23;0,51582125471327;0;0;0;0;0;0;0;0;0;0
17975;24;0,764590917330303;0;0;0;0;0;0;0;0;0;0
17976;25;1,54177605274628;0;0;0;0;0,273;0;1,11815131578947;0;0;0
17977;26;1,68518763288315;0;0;0;0;0,194;0;0;0;0;0,14
17978;27;1,22908734780195;0;0;0;0;0,016;0;0;0;0;0
17979;28;0,809144656579625;0;0;0;0;0,517;0;0;0;0;0
17980;29;0,699994766503779;0;0;0;0;0,432;0;0;0;0;0
17981;30;1,68789606688007;0;0;0;0;0,399;0;0;0;0;0
17982;31;3,7362846987501;0;0;0;0;0,48;0;0;0;0;0
17983;32;3,73777433744841;0;0;0;0;0;0;0;2,72002777777777;0;0
17984;33;1,8682777710749;0;0;0;1,58876875;0;0;0;0;0;0
17985;34;1,52146279776939;0;0;1,1974625;0,31514375;0;0;0;0;0;0
17986;35;1,56249557282271;0;0;0,8157125;0,0288625;0;0;0;0;0;0
17987;36;1,69954233306683;0;0,746725;0,149043749999999;0,00736875;0,346;0;0;0;0;0
17988;37;3,30997718763501;0;1,5947;0,00123125;0;0,207;0;0;0;0;0
17989;38;1,62411244625263;0;0,75139375;0,0011875;0;0,373;0;0;0;0;0
17990;39;1,61531003576264;0;1,40640625;0,00115625;0;0,079;0;0;0;0;0
17991;40;0,72680826307328;0;0,65079375;0;0;0;0;0;0;0;0
17992;41;0,428067993213087;0;0,0009625;0;0;0;0;0;0;0;0
17993;42;0,336522924117216;0;0;0;0;0;0;0;0;0;0,14
17994;43;0,385816422861147;0;0;0;0;0;0;0;0;0;0
17995;44;0,301584125556958;0;0;0;0;0;0;0;0;0;0
17996;45;0,216133032954156;0;0;0;0;0;0;0;0;0;0,14
17997;46;0,261634724102399;0;0;0;0;0;0;0;0;0;0,14
17998;47;0,1794337522959;0;0;0;0;0;0;0;0;0;0
17999;48;0,236852553030588;0;0;0;0;0;0;0;0;0;0
18000;49;0,210987008360009;0;0;0;0;0;0;0;0;0;0
18001;50;0,166974955910072;0;0;0;0;0;0;0;0;0;0,14
18002;51;0,272739303489768;0;0;0;0;0;0,0321923076923076;0;0;0;0
18003;52;0,174152306001908;0;0;0;0;0;0,0328692307692307;0;0;0;0
18004;53;0,322574489033082;0;0;0;0;0;0,0318153846153846;0;0;0;0,14
18005;54;0,284656413076213;0;0;0;0;0;0,0345846153846153;0;0;0;0
18006;55;0,2448424333215;0;0;0;0;0;0,0341923076923076;0;0;0;0
18007;56;0,345054491207512;0;0;0;0;0;0;0;0;0;0,14
18008;57;0,16534989551192;0;0;0;0;0;0;0;0;0;0,14
18009;58;0,232112793535979;0;0;0;0;0;0,0537625;0;0;0;0
18010;59;0,211664116859239;0;0;0;0;0;0,07570625;0;0;0;0
18011;60;0,173475197502678;0;0;0;0;0;0,07313125;0;0;0;0
18012;61;0,270843399691925;0;0;0;0;0;0,0666312499999999;0;0;0;0,14
18013;62;0,161693509616079;0;0;0;0;0;0,0695062499999999;0;0;0;0
18014;63;0,22100821414861;0;0;0;0;0;0,07300625;0;0;0;0
18015;64;0,225341708543681;0;0;0;0;0;0,0763187499999999;0;0;0;0
18016;65;0,758361519137389;0;0;0;0;0;0,0733625;0;0;0;0
18017;66;2,61390965042676;0;0;2,06345806451612;0;0;0,0699;0;0;0;0
18018;67;2,38938047208216;0;0;2,091;0;0;0,0711875;0;0;0;0
18019;68;1,48056544441591;0;1,36466;0;0;0;0,0711375;0;0;0;0
18020;69;1,36193603535084;0;0,448853333333333;0;0;0;0,0230375;0;0;0;0
18021;70;1,24290036118624;0;0,11864;0;0;0;0;1,11815131578947;0;0;0
18022;71;1,33796639447811;0;0,109473333333333;0;0;0;0;0;0;0;0,14
18023;72;1,25007771127808;0;0,678433333333333;0;0;0;0;0;0;0;0
18024;73;1,28095385884296;0;1,19890666666666;0;0;0;0;0;0;0;0
18025;74;0,672775004834741;0;0;0;0;0;0;0;0;0;0,14
18026;75;0,153568207625321;0;0;0;0;0;0;0;0;0;0,14
18027;76;0,261363880702707;0;0;0;0;0;0;0;0;0;0
18028;77;0,161016401116849;0;0;0;0;0;0;0;0;0;0
18029;78;0,230893998237366;0;0;0;0;0;0;0;0;0;0
18030;79;0,30185496895665;0;0;0;0;0;0;0;0;0;0,14
18031;80;0,218570623551383;0;0;0;0;0;0;0;0;0;0
18032;81;0,327991357026921;0;0;0;0;0;0;0;0;0;0
18033;82;0,225070865143989;0;0;0;0;0;0;0;0;0;0,14
18034;83;0,203403393168636;0;0;0;0;0;0;0;0;0;0
18035;84;0,218570623551383;0;0;0;0;0;0;0;0;0;0
18036;85;0,143953266936258;0;0;0;0;0;0;0;0;0;0,14
18037;86;0,250665566414876;0;0;0;0;0;0;0;0;0;0,14
18038;87;0,174016884302062;0;0;0;0;0;0;0;0;0;0
18039;88;0,191757126981883;0;0;0;0;0;0;0;0;0;0
18040;89;0,227373034041371;0;0;0;0;0;0;0;0;0;0
18041;90;0,14557832733441;0;0;0;0;0;0;0;0;0;0,14
18042;91;0,27937496678222;0;0;0;0;0;0;0;0;0;0
18043;92;0,262582676001321;0;0;0;0;0;0;0;0;0;0
18044;93;0,24416532482227;0;0;0;0;0;0;0;0;0;0
18045;94;0,307813523749872;0;0;0;0;0;0;0;0;0;0
18046;95;0,21599761125431;0;0;0;0;0;0;0;0;0;0
18047;96;0,232248215235825;0;0;0;0;0;0;0;0;0;0
18048;1;0,18715278918712;0;0;0;0;0;0;0;0;0;0
18049;2;0,150995195328248;0;0;0;0;0;0;0;0;0;0
18050;3;0,537488726688624;0;0;0;0;0;0;0;0;0;0
18051;4;1,22502469680658;0;0;0;0;0;0;0;0;0;0
18052;5;1,26971385775574;0;0;0;0;0;0;0;0;0;0
18053;6;0,28072918378068;0;0;0;0;0;0;0;0;0;0,14
18054;7;0,145984592433947;0;0;0;0;0;0;0;0;0;0
18055;8;0,287500268772978;0;0;0;0;0;0;0;0;0;0
18056;9;0,246332072019805;0;0;0;0;0;0;0;0;0;0,14
18057;10;0,25757207310702;0;0;0;0;0;0;0;0;0;0,14
18058;11;0,307136415250642;0;0;0;0;0;0;0;0;0;0
18059;12;0,217080984853078;0;0;0;0;0;0;0;0;0;0
18060;13;0,246873758819189;0;0;0;0;0;0;0;0;0;0
18061;14;0,179027487196362;0;0;0;0;0;0;0;0;0;0,14
18062;15;0,175777366400059;0;0;0;0;0;0;0;0;0;0
18063;16;0,271791351590846;0;0;0;0;0;0;0;0;0;0
18064;17;0,961494068906333;0;0;0;0;0;0;0;0;0;0,14
18065;18;0,753757181342626;0;0;0;0;0;0;0;0;0;0
18066;19;0,517310893411576;0;0;0;0;0;0;0;0;0;0
18067;20;0,366857384882712;0;0;0;0;0;0;0;0;0;0,14
18068;21;0,550082944774299;0;0;0;0;0,377;0;0;0;0;0,14
18069;22;0,449329200088903;0;0;0;0;0,387;0;0;0;0;0
18070;23;0,462058839874423;0;0;0;0;0,456;0;0;0;0;0
18071;24;0,61210608330375;0;0;0;0;0,059;0;0;0;0;0
18072;25;0,870626108309692;0;0;0;0;0;0;0;0;0;0,14
18073;26;0,478174022156093;0;0;0;0;0;0;0;0;0;0
18074;27;0,439307994300302;0;0;0;0;0;0;0;0;0;0
18075;28;1,5948613590859;0;0;0;0;0;0;0;0;0;0
18076;29;4,39700717229855;0;0;0;0;0;0;0;0;0;0
18077;30;4,32631704497896;0;0;0;0;0;0;0;2,82;0;0
18078;31;3,24781862740572;0;0;0;0;0;0;1,23;0;0;0
18079;32;2,56718916397991;0;0;0;0;0;0;0;0;0;0
18080;33;1,33065362268643;0;0;1,16754375;0;0;0;0;0;0;0
18081;34;0,369836662279323;0;0;0,2168375;0;0;0;0;0;0;0
18082;35;0,335168707118757;0;0;0,1188875;0;0;0;0;0;0;0
18083;36;0,317563886138782;0;0;0,00035625;0;0;0;0;0;0;0,14
18084;37;0,399900279645127;0;0;0;0;0;0;0;0;0;0
18085;38;0,267728700595467;0;0;0;0;0;0;0;0;0;0
18086;39;0,155734954822857;0;0;0;0;0;0;0;0;0;0,14
18087;40;0,239290143627815;0;0;0;0;0;0;0;0;0;0,14
18088;41;0,182277607992665;0;0;0;0;0;0;0;0;0;0
18089;42;0,193788452479572;0;0;0;0;0;0;0;0;0;0
18090;43;0,22168532264784;0;0;0;0;0;0;0;0;0;0
18091;44;0,143411580136874;0;0;0;0;0;0;0;0;0;0,14
18092;45;0,294406775465122;0;0;0;0;0;0;0;0;0;0
18093;46;0,259467976904864;0;0;0;0;0;0;0;0;0;0
18094;47;0,252967735312258;0;0;0;0;0;0;0;0;0;0,14
18095;48;0,310521957746791;0;0;0;0;0;0;0;0;0;0
18096;49;0,213424598957237;0;0;0;0;0;0;0;0;0;0
18097;50;0,247957132417957;0;0;0;0;0;0,0302923076923076;0;0;0;0,14
18098;51;0,179840017395438;0;0;0;0;0;0,0291538461538461;0;0;0;0,14
18099;52;0,166568690810534;0;0;0;0;0;0,0292076923076923;0;0;0;0
18100;53;0,252696891912566;0;0;0;0;0;0,0291923076923076;0;0;0;0
18101;54;0,141380254639185;0;0;0;0;0;0,0289384615384615;0;0;0;0
18102;55;0,223987491545222;0;0;0;0;0;0,0290384615384615;0;0;0;0,14
18103;56;0,197309416675567;0;0;0;0;0;0;0;0;0;0
18104;57;0,172527245603756;0;0;0;0;0;0;0;0;0;0
18105;58;0,306459306751413;0;0;0;0;0;0,07826;0;0;0;0
18106;59;0,22439375664476;0;0;0;0;0;0,10204;0;0;0;0
18107;60;0,988984673975063;0;0;0;0;0,377;0,10174;0;0;0;0
18108;61;1,37601989213482;0;0;0;0;0,387;0,101586666666666;0;0;0;0
18109;62;1,10152010654706;0;0;0;0;0,456;0,101566666666666;0;0;0;0
18110;63;0,205028453566787;0;0;0;0;0,059;0,101726666666666;0;0;0;0
18111;64;0,620637650394045;0;0;0;0;0;0,10398;0;0;0;0
18112;65;0,695525850408862;0;0;0;0;0;0,102513333333333;0;0;0;0
18113;66;0,330158104224456;0;0;0;0;0;0,101506666666666;0;0;0;0
18114;67;0,970567322796012;0;0;0;0;0;0,101673333333333;0;0;0;0
18115;68;1,41732351058784;0;0;0;0;0;0,0957266666666666;0;0;0;0
18116;69;1,46973170842823;0;0,0269875;0;0;0;0,0647066666666666;0;0;0;0
18117;70;1,57319388711054;0;1,28138125;0;0;0;0,06456;0;0;0;0,14
18118;71;2,96356847942904;0;0,03261875;0;0;0;0,0633933333333333;0;0;0;0
18119;72;1,39592688201218;0;0,03199375;1,1974625;0;0;0,0641866666666666;0;0;0;0
18120;73;1,40757314819893;0;0,03325;0,8157125;0;0;0,0644;0;0;0;0,14
18121;74;1,36803001184391;0;0,0295125;0,149043749999999;0;0;0,06448;0;0;0;0,14
18122;75;1,3367475991795;0;0;0,00123125;0;0;0;0;0;0;0
18123;76;3,2047545268547;0;0;0,0011875;0;0;0;0;2,82;0;0
18124;77;1,2645678331616;0;0;0,00115625;0;0;0;1,23;0;0;0
18125;78;1,26700542375882;0;0;0;0;0,377;0;0;0;0;0,14
18126;79;1,26226566426421;0;0;0;0;0,387;0;0;0;0;0
18127;80;1,251025663177;0;0;0;0;0,456;0;0;0;0;0
18128;81;1,22827481760288;0;0;0;0;0,059;0;0;0;0;0,14
18129;82;0,563625114758895;0;0;0;0;0;0;0;0;0;0
18130;83;0,258655446705788;0;0;0;0;0;0;0;0;0;0
18131;84;0,284250147976675;0;0;0;0;0;0;0;0;0;0,14
18132;85;0,276395689385609;0;0;0;0;0;0;0;0;0;0,14
18133;86;0,230352311437982;0;0;0;0;0;0;0;0;0;0
18134;87;0,238342191728894;0;0;0;0;0;0;0;0;0;0
18135;88;0,169954233306683;0;0;0;0;0;0;0;0;0;0
18136;89;0,220195683949535;0;0;0;0;0;0;0;0;0;0,14
18137;90;0,199747007272795;0;0;0;0;0;0;0;0;0;0
18138;91;0,144494953735642;0;0;0;0;0;0;0;0;0;0
18139;92;0,252155205113182;0;0;0;0;0;0;0;0;0;0
18140;93;0,158578810519622;0;0;0;0;0;0;0;0;0;0
18141;94;0,212070381958777;0;0;0;0;0;0;0;0;0;0
18142;95;0,252019783413336;0;0;0;0;0;0;0;0;0;0
18143;96;0,236175444531358;0;0;0;0;0;0;0;0;0;0
18144;1;0,325689188129539;0;0;0;0;0;0;0;0;0;0
18145;2;0,223445804745838;0;0;0;0;0;0;0;0;0;0
